CUSTNAME,GenderCode,CITY,CREDITCARD_TYPE,CUST_ID,ORDER_ID,ORDER_DATE,ORDER_TIME,AGE,T_TYPE,PURCHASE_TOUCHPOINT,PURCHASE_STATUS,GENERATION,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5,portfolio_6,portfolio_7,portfolio_8,portfolio_9,portfolio_10,portfolio_11,portfolio_12,portfolio_13,portfolio_14,portfolio_15,portfolio_16,portfolio_17,portfolio_18,portfolio_19,portfolio_20,portfolio_21,portfolio_22,portfolio_23,portfolio_24,portfolio_25,portfolio_26,portfolio_27,portfolio_28,portfolio_29
Evelin Wilder,Mrs.,Los Angeles,Master Card,15237,14926,2016-11-10 00:00:00.000,2016.11.10 4:16,80,In-Progress,Phone,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
Evelin Wilder,Mrs.,Los Angeles,Master Card,15237,14927,2016-10-16 00:00:00.000,2016.10.16 1:05,80,Cancelled,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
Evelin Wilder,Mrs.,Los Angeles,Master Card,15237,14928,2016-8-16 00:00:00.000,2016.8.16 12:17,80,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
Evelin Wilder,Mrs.,Los Angeles,Master Card,15237,14929,2016-8-10 00:00:00.000,2016.8.10 21:28,80,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
Hazel Wimmer,Mrs.,Los Angeles,Master Card,15238,14930,2016-1-13 00:00:00.000,2016-1-13 19:31:1.044,24,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
Laura Read,Mrs.,Los Angeles,Master Card,15239,14931,2016-4-18 00:00:00.000,2016.4.18 23:22,79,Complete,Desktop,Frequent,Baby_Boomers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theodore Thornton,Mr.,Los Angeles,Diners Club,15240,14932,2016-9-20 00:00:00.000,2016.9.20 1:35,44,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Theodore Thornton,Mr.,Los Angeles,Diners Club,15240,14933,2016-9-19 00:00:00.000,2016.9.19 20:24,44,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theodore Thornton,Mr.,Los Angeles,Diners Club,15240,14934,2016-8-25 00:00:00.000,2016.8.25 17:54,44,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Theodore Thornton,Mr.,Los Angeles,Diners Club,15240,14935,2016-7-11 00:00:00.000,2016.7.11 10:39,44,In-Progress,Phone,Occasional,Gen_X,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theodore Thornton,Mr.,Los Angeles,Diners Club,15240,14936,2016-10-13 00:00:00.000,2016.10.13 18:46,44,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lamar Lopez,Mr.,Los Angeles,Diners Club,15241,14937,2016-6-7 00:00:00.000,2016.6.7 15:55,26,Complete,Phone,Frequent,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Lamar Lopez,Mr.,Los Angeles,Diners Club,15241,14938,2016-1-13 00:00:00.000,2016-1-13 2:8:24.040,26,Complete,Phone,Frequent,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Lamar Lopez,Mr.,Los Angeles,Diners Club,15241,14939,2016-11-22 00:00:00.000,2016.11.22 2:28,26,Abandoned,Phone,Frequent,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Lamar Lopez,Mr.,Los Angeles,Diners Club,15241,14940,2016-2-11 00:00:00.000,2016.2.11 1:19,26,Complete,Desktop,Frequent,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Caprice Bailey,Mrs.,Los Angeles,JCB,15242,14941,2016-9-10 00:00:00.000,2016.9.10 13:20,61,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Caprice Bailey,Mrs.,Los Angeles,JCB,15242,14942,2016-10-15 00:00:00.000,2016.10.15 19:51,61,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Caprice Bailey,Mrs.,Los Angeles,JCB,15242,14943,2016-5-5 00:00:00.000,2016.5.5 12:37,61,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caprice Bailey,Mrs.,Los Angeles,JCB,15242,14944,2016-2-5 00:00:00.000,2016.2.5 1:38,61,Cancelled,Phone,Occasional,Baby_Boomers,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlo White,Master.,Los Angeles,JCB,15243,14945,2016-7-11 00:00:00.000,2016.7.11 6:44,NA,Complete,Phone,Occasional,Gen_Z,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Marlo White,Master.,Los Angeles,JCB,15243,14946,2016-1-13 00:00:00.000,2016.1.13 21:12,NA,Complete,Phone,Occasional,Gen_Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Marlo White,Master.,Los Angeles,JCB,15243,14947,2016-5-10 00:00:00.000,2016-5-10 21:29:52.025,NA,Complete,Phone,Occasional,Gen_Z,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Marlo White,Master.,Los Angeles,JCB,15243,14948,2016-10-17 00:00:00.000,2016.10.17 4:51,NA,Complete,Phone,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jean Roland,Master.,Los Angeles,Discover,15244,14949,2016-12-21 00:00:00.000,2016.12.21 18:49,42,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jean Roland,Master.,Los Angeles,Discover,15244,14950,2016-10-24 00:00:00.000,2016.10.24 19:30,42,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean Roland,Master.,Los Angeles,Discover,15244,14951,2016-7-17 00:00:00.000,2016.7.17 20:06,42,Complete,Phone,Occasional,Gen_X,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean Roland,Master.,Los Angeles,Discover,15244,14952,2016-1-22 00:00:00.000,2016.1.22 14:15,42,In-Progress,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jean Roland,Master.,Los Angeles,Discover,15244,14953,2016-11-3 00:00:00.000,2016.11.3 22:08,42,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Room,Mr.,Los Angeles,Master Card,15245,14954,2016-10-5 00:00:00.000,2016.10.5 6:13,74,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
Richard Room,Mr.,Los Angeles,Master Card,15245,14955,2016-3-26 00:00:00.000,2016.3.26 19:43,74,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
Richard Room,Mr.,Los Angeles,Master Card,15245,14956,2016-5-10 00:00:00.000,2016.5.10 23:51,74,Complete,Desktop,Frequent,Baby_Boomers,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Richard Room,Mr.,Los Angeles,Master Card,15245,14957,2016-5-28 00:00:00.000,2016-5-28 2:29:8.021,74,Cancelled,Phone,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Richard Room,Mr.,Los Angeles,Master Card,15245,14958,2016-3-7 00:00:00.000,2016-3-7 4:28:28.035,74,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Dora Ferris,Mrs.,Los Angeles,Discover,15246,14959,2016-12-20 00:00:00.000,2016.12.20 8:57,62,In-Progress,Phone,Occasional,Baby_Boomers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dora Ferris,Mrs.,Los Angeles,Discover,15246,14960,2016-10-13 00:00:00.000,2016.10.13 15:53,62,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Nolan Strong,Mr.,Los Angeles,American Express,15247,14961,2016-2-14 00:00:00.000,2016.2.14 19:50,23,Complete,Desktop,Occasional,Gen_Y,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diana Hardy,Mrs.,Los Angeles,Discover,15248,14962,2016-9-19 00:00:00.000,2016.9.19 16:28,42,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lena Lent,Mrs.,Los Angeles,Master Card,15249,14963,2016-5-3 00:00:00.000,2016.5.3 19:26,70,In-Progress,Desktop,Occasional,Baby_Boomers,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Lena Lent,Mrs.,Los Angeles,Master Card,15249,14964,2016-11-21 00:00:00.000,2016.11.21 19:55,70,Complete,Desktop,Occasional,Baby_Boomers,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
Roland Shannon,Mr.,Los Angeles,Diners Club,15250,14965,2016-11-11 00:00:00.000,2016.11.11 10:21,22,Complete,Phone,Frequent,Gen_Z,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roland Shannon,Mr.,Los Angeles,Diners Club,15250,14966,2016-8-5 00:00:00.000,2016-8-5 0:29:15.090,22,Complete,Phone,Frequent,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Sherry Stevens,Mrs.,Los Angeles,American Express,15251,14967,2016-5-20 00:00:00.000,2016.5.20 18:12,42,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Sherry Stevens,Mrs.,Los Angeles,American Express,15251,14968,2016-1-8 00:00:00.000,2016.1.8 13:48,42,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sherry Stevens,Mrs.,Los Angeles,American Express,15251,14969,2016-3-4 00:00:00.000,2016.3.4 11:02,42,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bobbie Barnes,Miss.,Los Angeles,VISA,15252,14970,2016-3-27 00:00:00.000,2016.3.27 18:20,age-69,Abandoned,Phone,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
Bobbie Barnes,Miss.,Los Angeles,VISA,15252,14971,2016-5-13 00:00:00.000,2016-5-13 8:9:5.059,age-69,Complete,Desktop,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Bobbie Barnes,Miss.,Los Angeles,VISA,15252,14972,2016-8-3 00:00:00.000,2016-8-3 7:54:26.073,age-69,Complete,Phone,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyce Robinson,Mrs.,Los Angeles,Diners Club,15253,14973,2016-6-21 00:00:00.000,2016.6.21 8:28,57,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Erma Turner,Mrs.,Los Angeles,American Express,15254,14974,2016-5-21 00:00:00.000,2016.5.21 19:33,35,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Erma Turner,Mrs.,Los Angeles,American Express,15254,14975,2016-9-17 00:00:00.000,2016.9.17 16:10,35,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Erma Turner,Mrs.,Los Angeles,American Express,15254,14976,2016-11-8 00:00:00.000,2016.11.8 15:35,35,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erma Turner,Mrs.,Los Angeles,American Express,15254,14977,2016-2-25 00:00:00.000,2016.2.25 0:53,35,Complete,Phone,Occasional,Gen_Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elvira Coleman,Mrs.,Los Angeles,Master Card,15255,14978,2016-8-18 00:00:00.000,2016.8.18 6:32,31,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Elvira Coleman,Mrs.,Los Angeles,Master Card,15255,14979,2016-5-6 00:00:00.000,2016.5.6 18:23,31,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Elvira Coleman,Mrs.,Los Angeles,Master Card,15255,14980,2016-3-27 00:00:00.000,2016.3.27 18:57,31,Cancelled,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Elvira Coleman,Mrs.,Los Angeles,Master Card,15255,14981,2016-5-18 00:00:00.000,2016.5.18 2:03,31,Complete,Phone,Occasional,Gen_Y,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elvira Coleman,Mrs.,Los Angeles,Master Card,15255,14982,2016-7-6 00:00:00.000,2016.7.6 16:39,31,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe Pratt,Mr.,Los Angeles,Diners Club,15256,14983,2016-3-20 00:00:00.000,2016-3-20 5:26:47.065,64,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Monroe Pratt,Mr.,Los Angeles,Diners Club,15256,14984,2016-1-25 00:00:00.000,2016.1.25 7:45,64,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monroe Pratt,Mr.,Los Angeles,Diners Club,15256,14985,2016-12-22 00:00:00.000,2016.12.22 15:22,64,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ella Walters,Mrs.,Los Angeles,Master Card,15257,14986,2016-5-16 00:00:00.000,2016.5.16 20:01,age-NA,In-Progress,Phone,FirstTime,Gen_Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ella Walters,Mrs.,Los Angeles,Master Card,15257,14987,2016-9-2 00:00:00.000,2016.9.2 15:46,age-NA,Complete,Phone,FirstTime,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ella Walters,Mrs.,Los Angeles,Master Card,15257,14988,2016-7-3 00:00:00.000,2016-7-3 2:4:6.039,age-NA,Complete,Phone,FirstTime,Gen_Z,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ella Walters,Mrs.,Los Angeles,Master Card,15257,14989,2016-10-7 00:00:00.000,2016.10.7 6:06,age-NA,Complete,Phone,FirstTime,Gen_Z,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Lindsay Fullilove,Mrs.,Los Angeles,Diners Club,15258,14990,2016-11-8 00:00:00.000,2016.11.8 14:51,19,Complete,Desktop,FirstTime,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Alma Ashby,Mrs.,Los Angeles,JCB,15259,14991,2016-5-7 00:00:00.000,2016-5-7 16:29:31.082,72,Complete,Desktop,Frequent,Baby_Boomers,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Alma Ashby,Mrs.,Los Angeles,JCB,15259,14992,2016-11-1 00:00:00.000,2016.11.1 16:36,72,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Colleen Brooks,Mrs.,Los Angeles,American Express,15260,14993,2016-12-5 00:00:00.000,2016.12.5 13:31,58,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colleen Brooks,Mrs.,Los Angeles,American Express,15260,14994,2016-4-8 00:00:00.000,2016.4.8 22:32,58,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Colleen Brooks,Mrs.,Los Angeles,American Express,15260,14995,2016-12-4 00:00:00.000,2016.12.4 18:11,58,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Deena Roberts,Mrs.,Los Angeles,Diners Club,15261,14996,2016-10-22 00:00:00.000,2016.10.22 21:09,21,Complete,Phone,FirstTime,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
Kayla Rambo,Mrs.,Los Angeles,VISA,15262,14997,2016-3-26 00:00:00.000,2016.3.26 19:23,22,Complete,Phone,Occasional,Gen_Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Gustavo Williams,Mr.,Los Angeles,Master Card,15263,14998,2016-10-17 00:00:00.000,2016.10.17 10:01,76,Complete,Desktop,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Gustavo Williams,Mr.,Los Angeles,Master Card,15263,14999,2016-10-7 00:00:00.000,2016.10.7 19:49,76,Complete,Desktop,Occasional,Baby_Boomers,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
Gustavo Williams,Mr.,Los Angeles,Master Card,15263,15000,2016-10-15 00:00:00.000,2016.10.15 14:08,76,Complete,Desktop,Occasional,Baby_Boomers,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Gustavo Williams,Mr.,Los Angeles,Master Card,15263,15001,2016-3-10 00:00:00.000,2016.3.10 6:11,76,Complete,Desktop,Occasional,Baby_Boomers,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Glenda Thomas,Mrs.,Los Angeles,Diners Club,15264,15002,2016-10-9 00:00:00.000,2016.10.9 20:54,72,Complete,Desktop,Occasional,Baby_Boomers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Glenda Thomas,Mrs.,Los Angeles,Diners Club,15264,15003,2016-9-16 00:00:00.000,2016.9.16 10:42,72,Complete,Desktop,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
Ruby Markland,Mrs.,Los Angeles,Diners Club,15265,15004,2016-12-24 00:00:00.000,2016.12.24 12:18,58,Complete,Phone,Occasional,Baby_Boomers,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruby Markland,Mrs.,Los Angeles,Diners Club,15265,15005,2016-7-14 00:00:00.000,2016.7.14 14:24,58,In-Progress,Phone,Occasional,Baby_Boomers,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruby Markland,Mrs.,Los Angeles,Diners Club,15265,15006,2016-7-3 00:00:00.000,2016.7.3 6:13,58,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ruby Markland,Mrs.,Los Angeles,Diners Club,15265,15007,2016-1-19 00:00:00.000,2016.1.19 21:44,58,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Francis Fontanez,Master.,Los Angeles,JCB,15266,15008,2016-6-7 00:00:00.000,2016.6.7 17:01,39,Complete,Phone,Occasional,Gen_Y,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francis Fontanez,Master.,Los Angeles,JCB,15266,15009,2016-10-28 00:00:00.000,2016.10.28 9:19,39,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Francis Fontanez,Master.,Los Angeles,JCB,15266,15010,2016-11-6 00:00:00.000,2016.11.6 19:08,39,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francis Fontanez,Master.,Los Angeles,JCB,15266,15011,2016-6-16 00:00:00.000,2016.6.16 3:30,39,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francis Fontanez,Master.,Los Angeles,JCB,15266,15012,2016-3-4 00:00:00.000,2016.3.4 21:03,39,Cancelled,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Percy Devito,Mr.,Los Angeles,Discover,15267,15013,2016-5-1 00:00:00.000,2016.5.1 10:05,24,Complete,Desktop,FirstTime,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Percy Devito,Mr.,Los Angeles,Discover,15267,15014,2016-7-22 00:00:00.000,2016.7.22 1:29,24,In-Progress,Phone,FirstTime,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
Audrey Akers,Mrs.,Los Angeles,Discover,15268,15015,2016-9-15 00:00:00.000,2016.9.15 17:00,80,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
Audrey Akers,Mrs.,Los Angeles,Discover,15268,15016,2016-7-18 00:00:00.000,2016-7-18 5:10:47.021,80,Complete,Desktop,Frequent,Baby_Boomers,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Audrey Akers,Mrs.,Los Angeles,Discover,15268,15017,2016-2-11 00:00:00.000,2016.2.11 18:20,80,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Audrey Akers,Mrs.,Los Angeles,Discover,15268,15018,2016-5-24 00:00:00.000,2016.5.24 22:23,80,Complete,Phone,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Audrey Akers,Mrs.,Los Angeles,Discover,15268,15019,2016-6-4 00:00:00.000,2016.6.4 13:39,80,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Colleen Mcgee,Mrs.,Los Angeles,Diners Club,15269,15020,2016-12-25 00:00:00.000,2016.12.25 18:59,40,In-Progress,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colleen Mcgee,Mrs.,Los Angeles,Diners Club,15269,15021,2016-10-19 00:00:00.000,2016.10.19 8:48,40,Cancelled,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Colleen Mcgee,Mrs.,Los Angeles,Diners Club,15269,15022,2016-5-11 00:00:00.000,2016.5.11 1:08,40,Complete,Phone,Occasional,Gen_Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colleen Mcgee,Mrs.,Los Angeles,Diners Club,15269,15023,2016-2-8 00:00:00.000,2016.2.8 22:00,40,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
